"id";"business_id";"business_name";"business_address";"business_city";"business_state";"business_postal_code";"business_latitude";"business_longitude";"business_phone_number";"inspection_id";"inspection_date";"inspection_score";"inspection_type";"violation_id";"violation_description";"risk_category";"createdAt";"updatedAt"
633;"782";"MONTE CRISTO SOCIAL CLUB";"136 MISSOURI St";"San Francisco";"CA";"94107";"37.764627";"-122.396764";"+14150770519";"782_20180413";"04/13/2018 12:00:00 AM";"92";"Routine - Unscheduled";"782_20180413_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
634;"2731";"Main Kitchen-Mission Grille";"55 04th St";"San Francisco";"CA";"94103";"37.784964";"-122.404752";"+14155891600";"2731_20190408";"07/29/2016 12:00:00 AM";"93";"Routine - Unscheduled";"2731_20190408_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
635;"1778";"Academy Bar & Kitchen";"1800 Fillmore St";"San Francisco";"CA";"94115";"37.786498";"-122.430283";"+14155771800";"1778_20160906";"12/13/2017 12:00:00 AM";"94";"Routine - Unscheduled";"1778_20160906_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
636;"1332";"CHLOE'S";"1399 CHURCH St";"San Francisco";"CA";"94114";"37.748594";"-122.427116";"+14155644116";"1332_20180524";"10/16/2017 12:00:00 AM";"92";"Routine - Unscheduled";"1332_20180524_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
637;"3929";"OPERA HOUSE - BASEMENT,LOWER LOUNGE";"301 VAN NESS Ave";"San Francisco";"CA";"94102";"37.778272";"-122.420031";"+14155251932";"3929_20180423";"06/08/2016 12:00:00 AM";"89";"Routine - Unscheduled";"3929_20180423_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
638;"5812";"Zaida T. Rodriguez (ZTR) Annex Child Development Center";"421  BARTLETT St";"San Francisco";"CA";"94110";"37.750243";"-122.419293";"+14155695844";"5812_20180223";"10/16/2018 12:00:00 AM";"98";"Routine - Unscheduled";"5812_20180223_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
639;"5948";"THE BRANDEIS SCHOOL OF SAN FRANCISCO";"655 BROTHERHOOD Way";"San Francisco";"CA";"94132";"37.713935";"-122.475282";"+14155401035";"5948_20160909";"09/09/2016 12:00:00 AM";"91";"Routine - Unscheduled";"5948_20160909_103148";"No thermometers or uncalibrated thermometers";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
640;"187";"TAZA WRAPS & JUICE";"750 FONT, BLDG B Blvd";"San Francisco";"CA";"94132";"37.723054";"-122.483612";"+14155374525";"187_20190319";"11/28/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
641;"5019";"PEET'S COFFEE & TEA";"2300 16th St #240";"San Francisco";"CA";"94103";"37.765708";"-122.409002";"+14155566713";"5019_20180402";"04/28/2017 12:00:00 AM";"98";"Routine - Unscheduled";"5019_20180402_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
642;"6007";"BAYVIEE HUNTER Pt. ADULT DAY HE";"1250 LA SALLE";"San Francisco";"CA";"94124";"37.73241";"-122.383559";"+14155824774";"6007_20170110";"12/05/2017 12:00:00 AM";"92";"Routine - Unscheduled";"6007_20170110_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
643;"61976";"DELICA";"1 Ferry Building  #45";"San Francisco";"CA";"94111";"37.795225";"-122.39377";"+14155830344";"61976_20170809";"08/09/2017 12:00:00 AM";"98";"Routine - Unscheduled";"61976_20170809_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
644;"66411";"Del Popolo LLC";"269 Chattanooga St";"San Francisco";"CA";"94114";"37.752274";"-122.426336";"+14154276600";"66411_20160607";"06/07/2016 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
645;"10668";"A16";"2355 CHESTNUT ST";"San Francisco";"CA";"94123";"37.800043";"-122.442097";"+14155227444";"10668_20180105";"06/15/2016 12:00:00 AM";"96";"Routine - Unscheduled";"10668_20180105_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
646;"4434";"NOE VALLEY BAKERY & BREAD CO.";"4073 24th St";"San Francisco";"CA";"94114";"37.751314";"-122.433409";"+14155551405";"4434_20180529";"11/08/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
647;"37820";"Natural Sensations";"1650 HOLLOWAY St #134";"San Francisco";"CA";"94132";"37.720894";"-122.478029";"+14155238257";"37820_20170926";"11/10/2016 12:00:00 AM";"90";"Routine - Unscheduled";"37820_20170926_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
648;"62550";"ANZU Restaurant";"222 Mason St, 2nd Floor";"San Francisco";"CA";"94102";"37.785648";"-122.409497";"+14155391111";"62550_20161128";"11/28/2016 12:00:00 AM";"78";"Routine - Unscheduled";"62550_20161128_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
649;"4531";"AK SUBS";"397 08th St";"San Francisco";"CA";"94103";"37.773884";"-122.408631";"+14155249600";"4531_20180523";"05/23/2018 12:00:00 AM";"92";"Routine - Unscheduled";"4531_20180523_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
650;"1700";"Raintree Cafe";"118 West Portal Ave";"San Francisco";"CA";"94127";"37.739413";"-122.46744";"+14155249000";"1700_20161116";"11/16/2016 12:00:00 AM";"89";"Routine - Unscheduled";"1700_20161116_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
651;"2384";"TWO JACKS SEAFOOD";"401 HAIGHT St";"San Francisco";"CA";"94117";"37.772274";"-122.428997";"+14155436290";"2384_20180104";"01/04/2018 12:00:00 AM";"87";"Routine - Unscheduled";"2384_20180104_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
652;"3690";"BENIHANA OF TOKYO";"1737 POST St";"San Francisco";"CA";"94115";"37.785457";"-122.430317";"+14155564844";"3690_20160517";"05/17/2016 12:00:00 AM";"96";"Routine - Unscheduled";"3690_20160517_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
653;"6021";"POTRERO HILL NEIGHBORHOOD House";"953 De Haro St";"San Francisco";"CA";"94107";"37.758134";"-122.400926";"+14155828080";"6021_20180228";"04/08/2019 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
654;"4539";"PEET'S COFFEE & TEA";"054 WEST PORTAL Ave";"San Francisco";"CA";"94127";"37.740283";"-122.466459";"+14155730375";"4539_20160602";"11/05/2018 12:00:00 AM";"96";"Routine - Unscheduled";"4539_20160602_103156";"Permit license or inspection report not posted";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
655;"1261";"REVERIE COFFEE CAFE";"848 COLE St";"San Francisco";"CA";"94117";"37.766097";"-122.449997";"+14155240200";"1261_20171201";"12/01/2017 12:00:00 AM";"88";"Routine - Unscheduled";"1261_20171201_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
656;"3394";"The Keystone";"68 04th St";"San Francisco";"CA";"94103";"37.784915";"-122.404832";"+14155984400";"3394_20161031";"10/31/2016 12:00:00 AM";"92";"Routine - Unscheduled";"3394_20161031_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
657;"67552";"Namu Gaji";"499 Dolores St";"San Francisco";"CA";"94110";"37.761554";"-122.425956";"+14155436268";"67552_20180510";"10/04/2017 12:00:00 AM";"89";"Routine - Unscheduled";"67552_20180510_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
658;"5851";"ROOFTOP SCHOOL";"443 Burnett Ave";"San Francisco";"CA";"94131";"37.754685";"-122.443967";"+14155695692";"5851_20171101";"11/28/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5851_20171101_103145";"Improper storage of equipment utensils or linens";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
659;"69181";"Cha-Ya Restaurant";"762 Valencia St";"San Francisco";"CA";"94110";"37.760777";"-122.421505";"+14155257825";"69181_20180719";"11/03/2016 12:00:00 AM";"89";"Routine - Unscheduled";"69181_20180719_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
660;"5118";"KFC";"1150 TARAVAL St";"San Francisco";"CA";"94116";"37.742948";"-122.478732";"+14155733314";"5118_20161207";"12/07/2016 12:00:00 AM";"98";"Routine - Unscheduled";"5118_20161207_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
661;"64660";"Haight Street Market";"1530 Haight St";"San Francisco";"CA";"92672";"37.769957";"-122.447533";"+14155250643";"64660_20170222";"05/13/2019 12:00:00 AM";"87";"Routine - Unscheduled";"64660_20170222_103109";"Unclean or unsanitary food contact surfaces";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
662;"3631";"NOC NOC";"557 HAIGHT St";"San Francisco";"CA";"94117";"37.771964";"-122.431336";"+14155865811";"3631_20180301";"06/15/2016 12:00:00 AM";"90";"Routine - Unscheduled";"3631_20180301_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
663;"19170";"Vino Rosso";"629 Cortland Ave";"San Francisco";"CA";"94110";"37.739041";"-122.415636";"+14155641278";"19170_20160829";"10/04/2017 12:00:00 AM";"98";"Routine - Unscheduled";"19170_20160829_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
664;"62060";"Cozy Cable Car Cafe";"519 Powell St";"San Francisco";"CA";"94108";"37.789521";"-122.408736";"+14155983097";"62060_20190515";"05/23/2016 12:00:00 AM";"91";"Routine - Unscheduled";"62060_20190515_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
665;"5170";"BAYVIEW HP MULTI-SERVICE DROP-IN CT";"2111 JENNINGS St";"San Francisco";"CA";"94124";"37.726932";"-122.388696";"+14155671100";"5170_20170131";"01/31/2017 12:00:00 AM";"94";"Routine - Unscheduled";"5170_20170131_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
666;"1042";"LOVE 'N HAIGHT COFFEE & DELI";"553 HAIGHT St";"San Francisco";"CA";"94117";"37.771964";"-122.431336";"+14155258190";"1042_20160803";"12/11/2017 12:00:00 AM";"92";"Routine - Unscheduled";"1042_20160803_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
667;"1931";"YUMMY YUMMY VIETNAMESE RESTAURANT";"1015 IRVING St";"San Francisco";"CA";"94122";"37.763913";"-122.468809";"+14155564722";"1931_20180108";"01/08/2018 12:00:00 AM";"92";"Routine - Unscheduled";"1931_20180108_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
668;"7664";"NORM'S MARKET";"2201 BRYANT St";"San Francisco";"CA";"94110";"37.759045";"-122.409726";"+14155643031";"7664_20160923";"09/23/2016 12:00:00 AM";"96";"Routine - Unscheduled";"7664_20160923_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
669;"6015";"Telegraph Hill Senior Meals Program";"660 Lombard St";"San Francisco";"CA";"94133";"37.802918";"-122.412494";"+14155426443";"6015_20170213";"11/02/2017 12:00:00 AM";"98";"Routine - Unscheduled";"6015_20170213_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
670;"4643";"CHEUNG HING CHINESE DELI & MEAT INC";"323 Clement St";"San Francisco";"CA";"94118";"37.782993";"-122.462709";"+14155754259";"4643_20180109";"01/09/2018 12:00:00 AM";"83";"Routine - Unscheduled";"4643_20180109_103162";"Other low risk violation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
671;"1529";"STARBUCKS";"490 BRANNAN St";"San Francisco";"CA";"94107";"37.778694";"-122.396139";"+14155240256";"1529_20190204";"05/18/2017 12:00:00 AM";"98";"Routine - Unscheduled";"1529_20190204_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
672;"5006";"LA MEJOR BAKERY";"3329 24th St";"San Francisco";"CA";"94110";"37.752156";"-122.41916";"+14155720251";"5006_20181126";"11/26/2018 12:00:00 AM";"88";"Routine - Unscheduled";"5006_20181126_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
673;"3834";"SAFEWAY #1507";"2020 MARKET St";"San Francisco";"CA";"94114";"37.768743";"-122.427549";"+14158393870";"3834_20170209";"02/09/2017 12:00:00 AM";"90";"Routine - Unscheduled";"3834_20170209_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
674;"5849";"NEW TRADITIONS ALTERNATIVE SCHOOL";"2049 GROVE St";"San Francisco";"CA";"94117";"37.774333";"-122.450327";"+14155758490";"5849_20180913";"10/31/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
675;"7207";"GOLDEN PRODUCE";"172 CHURCH St";"San Francisco";"CA";"94114";"37.768187";"-122.429024";"+14155431536";"7207_20180605";"06/05/2018 12:00:00 AM";"82";"Routine - Unscheduled";"7207_20180605_103123";"Food in poor condition";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
676;"62702";"Comstock Saloon";"155 Columbus Ave.";"San Francisco";"CA";"94133";"37.79668";"-122.40498";"+14155610071";"62702_20170317";"03/17/2017 12:00:00 AM";"92";"Routine - Unscheduled";"62702_20170317_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
677;"69761";"Missionaries of Charity";"55 Sadowa St";"San Francisco";"CA";"94112";"37.712268";"-122.455421";"+14155583449";"69761_20170919";"12/14/2016 12:00:00 AM";"98";"Routine - Unscheduled";"69761_20170919_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
678;"2620";"Bambino's Ristorante";"945 Cole St";"San Francisco";"CA";"94117";"37.765174";"-122.449884";"+14155731343";"2620_20171214";"12/14/2017 12:00:00 AM";"96";"Routine - Unscheduled";"2620_20171214_103136";"Unsanitary employee garments hair or nails";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
679;"281";"PARMA RESTAURANT";"3314 STEINER St";"San Francisco";"CA";"94123";"37.799807";"-122.437649";"+14155560500";"281_20180308";"06/06/2016 12:00:00 AM";"98";"Routine - Unscheduled";"281_20180308_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
680;"4978";"Angel's Market";"1649 Castro St";"San Francisco";"CA";"94114";"37.748214";"-122.433746";"+14155648309";"4978_20171010";"10/10/2017 12:00:00 AM";"70";"Routine - Unscheduled";"4978_20171010_103108";"Contaminated or adulterated food";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
681;"5307";"San Francisco ZOO WAREHOUSE";"1 ZOO Rd";"San Francisco";"CA";"94132";"37.73017";"-122.502535";"+14155757132";"5307_20170411";"07/17/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5307_20170411_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
682;"69792";"Samiramis Imports";"2990 MISSION St";"San Francisco";"CA";"94110";"37.74923";"-122.418224";"+14155826555";"69792_20181016";"10/16/2018 12:00:00 AM";"84";"Routine - Unscheduled";"69792_20181016_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
683;"5212";"MARTIN DE PORRES HOUSE OF HOSP";"225 Potrero Ave";"San Francisco";"CA";"94103";"37.766759";"-122.407571";"+14155550240";"5212_20180522";"09/05/2017 12:00:00 AM";"85";"Routine - Unscheduled";"5212_20180522_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
684;"59691";"Bouche";"603 Bush St";"San Francisco";"CA";"94108";"37.790323";"-122.407348";"+14155950396";"59691_20180425";"04/25/2018 12:00:00 AM";"91";"Routine - Unscheduled";"59691_20180425_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
685;"5289";"San Francisco Crepe Co, Inc";"350 11th St";"San Francisco";"CA";"94103";"37.774722";"-122.406761";"+14150381320";"5289_20190212";"02/12/2019 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
686;"3846";"WARAKABUNE RESTAURANT";"307 CHURCH St";"San Francisco";"CA";"94114";"37.765933";"-122.428746";"+14155628383";"3846_20180418";"04/18/2018 12:00:00 AM";"90";"Routine - Unscheduled";"3846_20180418_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
687;"3331";"HARVEY'S";"500 CASTRO St";"San Francisco";"CA";"94114";"37.760698";"-122.435015";"+14155434278";"3331_20171127";"11/27/2017 12:00:00 AM";"94";"Routine - Unscheduled";"3331_20171127_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
688;"4947";"AVENUE FINE FOODS";"1837 PACIFIC Ave";"San Francisco";"CA";"94109";"37.794494";"-122.425527";"+14155294840";"4947_20160613";"06/13/2016 12:00:00 AM";"98";"Routine - Unscheduled";"4947_20160613_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
689;"645";"TAN-TAN";"1825 POST St #223";"San Francisco";"CA";"94115";"37.785274";"-122.431918";"+14155346260";"645_20180829";"08/29/2018 12:00:00 AM";"94";"Routine - Unscheduled";"645_20180829_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
690;"4700";"STEWART'S MARKET";"2498 SUTTER St";"San Francisco";"CA";"94115";"37.785093";"-122.441498";"+14155471455";"4700_20160623";"08/17/2018 12:00:00 AM";"96";"Routine - Unscheduled";"4700_20160623_103138";"Improper storage use or identification of toxic substances";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
691;"5175";"NEIGHBORHOOD BAPTIST CHURCH";"608 HAYES St";"San Francisco";"CA";"94102";"37.776504";"-122.426446";"+14155628748";"5175_20180727";"07/27/2018 12:00:00 AM";"98";"Routine - Unscheduled";"5175_20180727_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
692;"1486";"STARBUCKS COFFEE";"675 PORTOLA Dr";"San Francisco";"CA";"94127";"37.744736";"-122.452666";"+14155689477";"1486_20170913";"09/13/2017 12:00:00 AM";"98";"Routine - Unscheduled";"1486_20170913_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
693;"5842";"GRATTAN ELEMENTARY SCHOOL";"165 GRATTAN St";"San Francisco";"CA";"94117";"37.763842";"-122.450513";"+14155752815";"5842_20181212";"12/12/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5842_20181212_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
694;"5997";"STONESTOWN FAMILY YMCA (SR. ANNEX)";"3150 20th Ave";"San Francisco";"CA";"94132";"37.730576";"-122.47588";"+14155247715";"5997_20180102";"10/27/2016 12:00:00 AM";"98";"Routine - Unscheduled";"5997_20180102_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
